timestamp,house_id,season,festival,temperature_c,ac,fridge,lights,fans,washing_machine,tv,geyser,other_appliances,kwh
2026-05-21,H004,summer,no,27.78,0.224,0.697,0.267,0.496,0.298,0.113,0.164,0.553,6.65
2026-05-22,H004,summer,no,31.24,0.662,0.561,0.309,0.722,0.253,0.165,0.214,0.355,8.399
2026-05-23,H004,summer,no,29.92,0.568,0.551,0.397,0.754,0.223,0.272,0.249,0.4,8.682
2026-05-24,H004,summer,no,26.01,0.126,0.473,0.288,0.382,0.279,0.185,0.2,0.257,5.738
2026-05-25,H002,summer,no,25.88,0.061,0.617,0.364,0.496,0.027,0.156,0.17,0.439,5.176
2026-05-26,H001,summer,no,29.77,0.646,0.52,0.175,0.64,0.244,0.156,0.283,0.463,7.699
2026-05-27,H005,summer,no,29.35,0.522,0.511,0.267,0.791,0.265,0.245,0.17,0.301,7.419
2026-05-28,H003,summer,no,29.59,0.496,0.627,0.302,0.708,0.127,0.323,0.127,0.409,7.504
2026-05-29,H005,summer,no,29.74,0.57,0.619,0.435,0.585,0.39,0.05,0.16,0.378,7.76
2026-05-30,H004,summer,no,30.25,0.674,0.618,0.163,0.662,0.196,0.396,0.231,0.389,9.494
2026-05-31,H003,summer,no,31.69,0.862,0.528,0.293,0.882,0.005,0.214,0.171,0.431,9.902
2026-06-01,H004,summer,no,24.28,0.06,0.547,0.402,0.518,0.211,0.241,0.232,0.402,5.02
2026-06-02,H004,summer,no,24.16,0.0,0.546,0.245,0.383,0.122,0.169,0.298,0.336,4.522
2026-06-03,H005,summer,no,24.31,0.0,0.597,0.285,0.441,0.273,0.2,0.296,0.433,5.514
2026-06-04,H002,summer,no,27.08,0.294,0.643,0.323,0.554,0.224,0.213,0.197,0.461,6.426
2026-06-05,H002,summer,no,28.99,0.497,0.572,0.313,0.607,0.132,0.127,0.146,0.295,7.448
2026-06-06,H002,summer,no,25.64,0.04,0.668,0.41,0.379,0.3,0.144,0.204,0.35,6.055
2026-06-07,H001,summer,no,21.5,0.0,0.604,0.331,0.296,0.255,0.283,0.302,0.173,5.603
2026-06-08,H003,summer,no,23.09,0.0,0.536,0.393,0.525,0.114,0.091,0.321,0.408,4.981
2026-06-09,H003,summer,no,24.83,0.0,0.6,0.275,0.453,0.168,0.231,0.278,0.472,5.465
2026-06-10,H001,summer,no,25.38,0.0,0.652,0.248,0.497,0.221,0.174,0.346,0.324,4.897
2026-06-11,H005,summer,no,25.68,0.022,0.67,0.284,0.529,0.151,0.133,0.388,0.363,6.113
2026-06-12,H004,summer,no,26.58,0.113,0.621,0.219,0.731,0.153,0.338,0.211,0.328,5.841
2026-06-13,H002,summer,no,25.88,0.156,0.552,0.334,0.526,0.183,0.133,0.369,0.312,6.529
2026-06-14,H001,summer,no,28.6,0.498,0.537,0.273,0.721,0.095,0.121,0.229,0.373,7.572
2026-06-15,H004,summer,no,25.15,0.0,0.585,0.253,0.448,0.001,0.187,0.332,0.272,4.746
2026-06-16,H001,summer,no,24.78,0.0,0.65,0.335,0.46,0.199,0.146,0.307,0.326,5.197
2026-06-17,H001,summer,no,27.46,0.159,0.576,0.22,0.589,0.021,0.2,0.092,0.26,4.833
2026-06-18,H003,summer,no,23.43,0.0,0.577,0.354,0.365,0.101,0.211,0.173,0.409,4.304
2026-06-19,H005,summer,no,27.28,0.317,0.553,0.267,0.565,0.038,0.216,0.152,0.374,6.118
2026-06-20,H001,summer,no,26.71,0.279,0.53,0.381,0.629,0.048,0.191,0.107,0.307,6.761
2026-06-21,H003,summer,no,26.21,0.094,0.54,0.273,0.474,0.214,0.151,0.32,0.354,5.063
2026-06-22,H003,summer,no,29.68,0.669,0.558,0.344,0.677,0.162,0.245,0.416,0.328,8.606
2026-06-23,H002,summer,no,25.26,0.0,0.653,0.313,0.557,0.159,0.192,0.229,0.464,5.582
2026-06-24,H003,summer,no,30.62,0.603,0.536,0.352,0.649,0.075,0.165,0.318,0.306,7.531
2026-06-25,H004,summer,no,26.05,0.188,0.553,0.308,0.62,0.128,0.304,0.369,0.414,6.689
2026-06-26,H001,summer,no,23.95,0.002,0.498,0.184,0.454,0.21,0.192,0.267,0.279,4.212
2026-06-27,H005,summer,no,26.64,0.244,0.593,0.371,0.542,0.176,0.276,0.248,0.431,6.462
2026-06-28,H002,summer,no,24.35,0.0,0.632,0.294,0.303,0.246,0.286,0.23,0.454,5.294
2026-06-29,H002,summer,no,25.0,0.0,0.647,0.355,0.46,0.257,0.29,0.293,0.458,6.046
2026-06-30,H001,summer,no,27.29,0.125,0.562,0.348,0.611,0.16,0.248,0.32,0.497,5.747
2026-07-01,H003,monsoon,no,23.11,0.0,0.584,0.246,0.554,0.032,0.2,0.287,0.379,4.183
2026-07-02,H003,monsoon,no,20.76,0.0,0.541,0.236,0.366,0.119,0.196,0.284,0.474,4.213
2026-07-03,H001,monsoon,no,23.97,0.0,0.582,0.346,0.539,0.172,0.183,0.246,0.512,5.452
2026-07-04,H002,monsoon,no,24.32,0.0,0.569,0.279,0.366,0.118,0.048,0.123,0.238,4.006
2026-07-05,H004,monsoon,no,24.87,0.0,0.553,0.366,0.475,0.096,0.25,0.322,0.29,5.664
2026-07-06,H004,monsoon,no,23.06,0.0,0.558,0.288,0.51,0.186,0.217,0.147,0.2,4.62
2026-07-07,H002,monsoon,no,24.73,0.0,0.577,0.372,0.408,0.374,0.258,0.3,0.456,5.376
2026-07-08,H004,monsoon,no,18.24,0.0,0.532,0.33,0.297,0.141,0.192,0.31,0.199,4.607
2026-07-09,H004,monsoon,no,21.36,0.0,0.535,0.32,0.403,0.18,0.247,0.159,0.172,4.21
2026-07-10,H002,monsoon,no,20.27,0.0,0.652,0.274,0.323,0.075,0.104,0.201,0.24,4.356
2026-07-11,H001,monsoon,no,22.24,0.0,0.713,0.316,0.353,0.279,0.118,0.42,0.176,4.969
2026-07-12,H001,monsoon,no,20.86,0.0,0.478,0.383,0.245,0.25,0.027,0.244,0.377,5.284
2026-07-13,H005,monsoon,no,21.67,0.0,0.474,0.296,0.499,0.244,0.191,0.152,0.242,4.223
2026-07-14,H002,monsoon,no,25.76,0.126,0.493,0.337,0.571,0.289,0.146,0.314,0.181,5.71
2026-07-15,H005,monsoon,no,21.66,0.0,0.544,0.303,0.384,0.146,0.137,0.188,0.346,4.135
2026-07-16,H002,monsoon,no,22.83,0.0,0.604,0.309,0.37,0.156,0.223,0.096,0.352,4.364
2026-07-17,H004,monsoon,no,21.54,0.0,0.585,0.421,0.354,0.317,0.17,0.292,0.163,4.766
2026-07-18,H002,monsoon,no,22.15,0.0,0.56,0.384,0.389,0.231,0.1,0.177,0.279,5.998
2026-07-19,H004,monsoon,no,22.01,0.0,0.582,0.306,0.402,0.002,0.378,0.276,0.343,5.134
2026-07-20,H005,monsoon,no,22.9,0.0,0.508,0.315,0.465,0.216,0.197,0.185,0.314,4.409
2026-07-21,H004,monsoon,no,24.33,0.0,0.535,0.251,0.401,0.133,0.124,0.307,0.317,4.41
2026-07-22,H001,monsoon,no,25.29,0.045,0.549,0.288,0.384,0.252,0.153,0.265,0.468,4.593
2026-07-23,H003,monsoon,no,22.62,0.0,0.455,0.322,0.402,0.213,0.188,0.043,0.565,4.522
2026-07-24,H002,monsoon,no,23.18,0.0,0.48,0.36,0.277,0.041,0.188,0.281,0.319,5.023
2026-07-25,H002,monsoon,no,19.7,0.0,0.483,0.352,0.252,0.202,0.291,0.227,0.218,4.975
2026-07-26,H005,monsoon,no,21.82,0.0,0.596,0.222,0.322,0.197,0.194,0.363,0.327,5.453
2026-07-27,H005,monsoon,no,23.88,0.0,0.565,0.368,0.485,0.209,0.33,0.282,0.369,4.883
2026-07-28,H005,monsoon,no,23.73,0.0,0.587,0.294,0.598,0.226,0.17,0.31,0.345,5.063
2026-07-29,H005,monsoon,no,22.42,0.0,0.44,0.231,0.231,0.3,0.23,0.193,0.411,4.571
2026-07-30,H003,monsoon,no,23.77,0.0,0.461,0.394,0.623,0.213,0.272,0.187,0.571,5.001
2026-07-31,H003,monsoon,no,22.98,0.0,0.59,0.402,0.391,0.182,0.284,0.248,0.179,4.964
2026-08-01,H003,monsoon,no,19.9,0.0,0.383,0.318,0.314,0.272,0.292,0.221,0.299,5.152
2026-08-02,H004,monsoon,no,18.08,0.0,0.623,0.35,0.1,0.359,0.181,0.357,0.504,5.615
2026-08-03,H001,monsoon,no,16.79,0.0,0.441,0.354,0.241,0.253,0.2,0.238,0.298,4.447
2026-08-04,H005,monsoon,no,18.17,0.0,0.601,0.398,0.22,0.196,0.026,0.152,0.429,4.828
2026-08-05,H005,monsoon,no,11.64,0.0,0.497,0.351,0.1,0.215,0.186,0.184,0.413,4.274
2026-08-06,H005,monsoon,no,18.27,0.0,0.613,0.207,0.1,0.2,0.276,0.327,0.474,4.599
2026-08-07,H003,monsoon,no,10.2,0.0,0.742,0.441,0.1,0.181,0.263,0.237,0.541,5.54
2026-08-08,H003,monsoon,no,14.05,0.0,0.414,0.375,0.12,0.353,0.194,0.232,0.383,4.515
2026-08-09,H003,monsoon,no,18.4,0.0,0.592,0.264,0.207,0.12,0.319,0.335,0.175,4.291
2026-08-10,H004,monsoon,no,18.46,0.0,0.442,0.228,0.322,0.272,0.173,0.177,0.28,4.042
2026-08-11,H002,monsoon,no,15.18,0.0,0.576,0.335,0.188,0.17,0.15,0.071,0.569,4.571
2026-08-12,H004,monsoon,no,16.08,0.0,0.538,0.281,0.1,0.062,0.167,0.182,0.209,4.345
2026-08-13,H003,monsoon,no,20.24,0.0,0.558,0.323,0.427,0.165,0.121,0.269,0.4,4.542
2026-08-14,H002,monsoon,no,16.53,0.0,0.495,0.352,0.155,0.136,0.244,0.23,0.099,4.779
2026-08-15,H004,monsoon,no,21.99,0.0,0.597,0.26,0.373,0.226,0.22,0.125,0.215,4.853
2026-08-16,H002,monsoon,no,17.5,0.0,0.463,0.222,0.198,0.187,0.243,0.331,0.439,4.882
2026-08-17,H001,monsoon,no,18.32,0.0,0.624,0.327,0.228,0.098,0.171,0.263,0.354,4.239
2026-08-18,H003,monsoon,no,20.73,0.0,0.525,0.263,0.109,0.298,0.196,0.281,0.312,5.172
2026-08-19,H003,monsoon,no,17.76,0.0,0.466,0.31,0.186,0.267,0.048,0.284,0.269,4.242
2026-08-20,H002,monsoon,no,15.5,0.0,0.646,0.206,0.1,0.307,0.226,0.146,0.15,3.791
2026-08-21,H001,monsoon,no,17.28,0.0,0.546,0.282,0.311,0.199,0.207,0.274,0.419,5.612
2026-08-22,H003,monsoon,no,17.43,0.0,0.664,0.35,0.314,0.177,0.123,0.323,0.322,5.315
2026-08-23,H004,monsoon,no,14.77,0.0,0.623,0.342,0.149,0.236,0.193,0.341,0.198,5.267
2026-08-24,H005,monsoon,no,16.99,0.0,0.502,0.245,0.15,0.134,0.182,0.308,0.353,4.911
2026-08-25,H002,monsoon,no,16.02,0.0,0.545,0.218,0.1,0.19,0.324,0.291,0.408,4.783
2026-08-26,H003,monsoon,no,19.35,0.0,0.557,0.301,0.211,0.166,0.126,0.111,0.33,4.53
2026-08-27,H005,monsoon,no,17.57,0.0,0.642,0.339,0.348,0.063,0.223,0.249,0.362,4.735
2026-08-28,H002,monsoon,no,16.93,0.0,0.576,0.328,0.112,0.19,0.124,0.173,0.354,4.53
2026-08-29,H003,monsoon,no,17.29,0.0,0.561,0.264,0.1,0.145,0.161,0.353,0.279,4.681
2026-08-30,H004,monsoon,no,17.95,0.0,0.538,0.321,0.29,0.161,0.219,0.34,0.355,5.098
2026-08-31,H003,monsoon,no,18.73,0.0,0.547,0.405,0.359,0.209,0.185,0.174,0.424,4.829
2026-09-01,H005,monsoon,no,12.21,0.0,0.628,0.314,0.111,0.282,0.2,0.246,0.453,4.614
2026-09-02,H002,monsoon,no,12.12,0.0,0.55,0.186,0.1,0.112,0.223,0.27,0.429,4.475
2026-09-03,H003,monsoon,no,16.42,0.0,0.526,0.314,0.243,0.153,0.165,0.322,0.282,4.675
2026-09-04,H003,monsoon,no,13.38,0.0,0.516,0.443,0.1,0.119,0.262,0.116,0.414,4.633
2026-09-05,H004,monsoon,no,11.37,0.0,0.517,0.21,0.1,0.114,0.179,0.073,0.397,4.476
2026-09-06,H002,monsoon,no,15.09,0.0,0.466,0.302,0.1,0.132,0.193,0.253,0.279,5.184
2026-09-07,H002,monsoon,no,15.13,0.0,0.505,0.284,0.145,0.164,0.225,0.047,0.304,4.387
2026-09-08,H002,monsoon,no,11.14,0.0,0.64,0.307,0.1,0.227,0.216,0.263,0.418,4.605
2026-09-09,H002,monsoon,no,14.66,0.0,0.538,0.314,0.1,0.206,0.245,0.297,0.488,4.838
2026-09-10,H001,monsoon,no,15.68,0.0,0.592,0.38,0.1,0.095,0.222,0.349,0.169,4.895
2026-09-11,H005,monsoon,no,14.95,0.0,0.401,0.306,0.1,0.284,0.233,0.2,0.514,4.136
2026-09-12,H002,monsoon,no,15.47,0.0,0.584,0.389,0.256,0.256,0.177,0.263,0.466,5.981
2026-09-13,H002,monsoon,no,11.4,0.0,0.54,0.292,0.1,0.108,0.125,0.302,0.37,4.347
2026-09-14,H005,monsoon,no,14.87,0.0,0.521,0.275,0.1,0.278,0.1,0.156,0.326,4.485
2026-09-15,H004,monsoon,no,13.6,0.0,0.561,0.253,0.1,0.206,0.083,0.323,0.389,4.392
2026-09-16,H002,monsoon,no,13.24,0.0,0.52,0.173,0.1,0.167,0.323,0.272,0.286,4.285
2026-09-17,H002,monsoon,no,15.95,0.0,0.423,0.319,0.179,0.209,0.045,0.202,0.332,3.64
2026-09-18,H005,monsoon,no,17.16,0.0,0.605,0.444,0.317,0.178,0.284,0.261,0.202,5.157
2026-09-19,H002,monsoon,no,17.79,0.0,0.565,0.332,0.1,0.224,0.143,0.239,0.176,4.137
2026-09-20,H005,monsoon,no,16.84,0.0,0.531,0.348,0.201,0.195,0.283,0.312,0.583,4.824
2026-09-21,H004,monsoon,no,13.99,0.0,0.492,0.271,0.1,0.153,0.046,0.221,0.356,4.421
2026-09-22,H004,monsoon,no,14.91,0.0,0.462,0.283,0.129,0.018,0.184,0.268,0.37,4.71
2026-09-23,H003,monsoon,no,15.74,0.0,0.563,0.369,0.251,0.222,0.302,0.2,0.347,4.527
2026-09-24,H001,monsoon,no,14.45,0.0,0.647,0.441,0.231,0.15,0.25,0.175,0.267,4.993
2026-09-25,H005,monsoon,no,14.47,0.0,0.562,0.404,0.1,0.242,0.176,0.264,0.319,4.84
2026-09-26,H003,monsoon,no,15.85,0.0,0.467,0.356,0.178,0.219,0.064,0.178,0.359,4.54
2026-09-27,H001,monsoon,no,14.09,0.0,0.564,0.302,0.1,0.152,0.107,0.314,0.33,5.146
2026-09-28,H005,monsoon,no,12.75,0.0,0.547,0.315,0.1,0.262,0.297,0.297,0.275,4.564
2026-09-29,H002,monsoon,no,13.38,0.0,0.602,0.247,0.1,0.196,0.176,0.189,0.398,4.522
2026-09-30,H002,monsoon,no,15.47,0.0,0.586,0.199,0.163,0.193,0.195,0.267,0.369,4.011
2026-10-01,H004,post_monsoon,yes,13.01,0.0,0.371,0.221,0.1,0.169,0.22,0.188,0.389,3.844
2026-10-02,H002,post_monsoon,yes,13.68,0.0,0.583,0.303,0.1,0.315,0.109,0.122,0.421,5.045
2026-10-03,H001,post_monsoon,yes,14.34,0.0,0.49,0.28,0.1,0.123,0.229,0.202,0.333,4.94
2026-10-04,H002,post_monsoon,yes,12.25,0.0,0.465,0.197,0.1,0.154,0.171,0.246,0.333,4.614
2026-10-05,H004,post_monsoon,yes,14.51,0.0,0.539,0.297,0.1,0.081,0.221,0.292,0.498,5.379
2026-10-06,H003,post_monsoon,yes,13.76,0.0,0.575,0.278,0.1,0.238,0.16,0.262,0.256,5.26
2026-10-07,H004,post_monsoon,yes,10.53,0.0,0.452,0.218,0.1,0.133,0.09,0.323,0.163,4.292
2026-10-08,H001,post_monsoon,yes,15.88,0.0,0.592,0.274,0.204,0.142,0.17,0.172,0.406,4.123
2026-10-09,H002,post_monsoon,yes,12.0,0.0,0.596,0.278,0.1,0.139,0.245,0.22,0.287,4.516
2026-10-10,H002,post_monsoon,yes,9.69,0.0,0.553,0.257,0.1,0.185,0.228,0.382,0.242,4.776
2026-10-11,H001,post_monsoon,yes,10.91,0.0,0.498,0.365,0.1,0.08,0.202,0.096,0.439,4.736
2026-10-12,H004,post_monsoon,yes,10.96,0.0,0.491,0.167,0.1,0.001,0.263,0.214,0.336,3.837
2026-10-13,H002,post_monsoon,yes,13.1,0.0,0.612,0.161,0.1,0.217,0.186,0.164,0.224,3.92
2026-10-14,H003,post_monsoon,yes,12.45,0.0,0.459,0.3,0.1,0.011,0.204,0.234,0.543,3.661
2026-10-15,H005,post_monsoon,yes,12.33,0.0,0.614,0.307,0.1,0.248,0.166,0.215,0.189,4.623
2026-10-16,H002,post_monsoon,yes,14.24,0.0,0.54,0.328,0.153,0.305,0.267,0.298,0.341,4.228
2026-10-17,H001,post_monsoon,yes,13.68,0.0,0.544,0.262,0.126,0.167,0.22,0.27,0.161,4.7
2026-10-18,H005,post_monsoon,yes,13.63,0.0,0.448,0.236,0.1,0.284,0.161,0.146,0.377,4.99
2026-10-19,H002,post_monsoon,yes,13.82,0.0,0.541,0.299,0.1,0.178,0.096,0.203,0.286,4.105
2026-10-20,H002,post_monsoon,yes,14.23,0.0,0.587,0.269,0.213,0.308,0.277,0.25,0.432,4.756
2026-10-21,H004,post_monsoon,yes,8.78,0.0,0.47,0.409,0.1,0.144,0.148,0.309,0.348,4.597
2026-10-22,H001,post_monsoon,yes,12.27,0.0,0.58,0.277,0.1,0.0,0.205,0.445,0.485,4.537
2026-10-23,H002,post_monsoon,yes,8.64,0.0,0.555,0.296,0.1,0.174,0.365,0.306,0.307,4.93
2026-10-24,H001,post_monsoon,yes,13.07,0.0,0.511,0.473,0.1,0.317,0.256,0.169,0.19,4.738
2026-10-25,H005,post_monsoon,yes,12.99,0.0,0.601,0.286,0.122,0.223,0.313,0.242,0.374,5.232
2026-10-26,H002,post_monsoon,yes,15.09,0.0,0.418,0.339,0.212,0.139,0.162,0.264,0.325,4.41
2026-10-27,H003,post_monsoon,yes,15.38,0.0,0.571,0.345,0.1,0.206,0.275,0.208,0.168,4.587
2026-10-28,H003,post_monsoon,yes,13.41,0.0,0.647,0.351,0.1,0.258,0.202,0.288,0.244,5.449
2026-10-29,H003,post_monsoon,yes,12.0,0.0,0.636,0.32,0.1,0.173,0.226,0.068,0.276,4.511
2026-10-30,H001,post_monsoon,yes,13.97,0.0,0.573,0.314,0.258,0.39,0.341,0.294,0.506,5.729
2026-10-31,H002,post_monsoon,yes,11.94,0.0,0.532,0.307,0.1,0.139,0.18,0.212,0.421,4.68
2026-11-01,H005,post_monsoon,yes,14.2,0.0,0.512,0.26,0.173,0.26,0.201,0.241,0.315,5.119
2026-11-02,H003,post_monsoon,yes,16.18,0.0,0.532,0.323,0.139,0.241,0.137,0.367,0.397,4.816
2026-11-03,H005,post_monsoon,yes,13.09,0.0,0.583,0.442,0.1,0.124,0.262,0.149,0.146,4.482
2026-11-04,H003,post_monsoon,yes,15.82,0.0,0.502,0.385,0.113,0.146,0.161,0.272,0.294,4.787
2026-11-05,H002,post_monsoon,yes,15.56,0.0,0.595,0.321,0.113,0.261,0.272,0.314,0.39,4.89
2026-11-06,H002,post_monsoon,yes,12.3,0.0,0.678,0.36,0.1,0.192,0.085,0.264,0.367,4.64
2026-11-07,H004,post_monsoon,yes,16.15,0.0,0.546,0.239,0.161,0.207,0.238,0.121,0.296,4.65
2026-11-08,H002,post_monsoon,yes,15.6,0.0,0.469,0.282,0.191,0.049,0.155,0.358,0.346,4.71
2026-11-09,H003,post_monsoon,yes,14.41,0.0,0.469,0.366,0.1,0.232,0.251,0.233,0.384,4.804
2026-11-10,H005,post_monsoon,yes,12.68,0.0,0.597,0.404,0.1,0.203,0.199,0.208,0.349,4.646
2026-11-11,H005,post_monsoon,yes,12.49,0.0,0.546,0.246,0.1,0.175,0.163,0.225,0.436,5.089
2026-11-12,H002,post_monsoon,yes,13.13,0.0,0.603,0.266,0.1,0.209,0.173,0.219,0.382,5.595
2026-11-13,H002,post_monsoon,yes,15.29,0.0,0.518,0.453,0.119,0.147,0.14,0.155,0.401,4.373
2026-11-14,H004,post_monsoon,yes,12.29,0.0,0.6,0.307,0.1,0.133,0.259,0.263,0.521,5.352
2026-11-15,H004,post_monsoon,yes,15.08,0.0,0.541,0.428,0.115,0.161,0.127,0.202,0.433,5.387
2026-11-16,H004,post_monsoon,yes,11.72,0.0,0.506,0.314,0.1,0.143,0.181,0.304,0.524,4.678
2026-11-17,H001,post_monsoon,yes,13.8,0.0,0.526,0.317,0.1,0.354,0.224,0.291,0.283,4.54
2026-11-18,H003,post_monsoon,yes,14.43,0.0,0.478,0.279,0.1,0.253,0.313,0.38,0.191,5.397
2026-11-19,H001,post_monsoon,yes,19.1,0.0,0.669,0.366,0.344,0.103,0.199,0.233,0.336,5.244
2026-11-20,H005,post_monsoon,yes,11.45,0.0,0.544,0.395,0.1,0.343,0.183,0.186,0.327,4.929
2026-11-21,H005,post_monsoon,yes,17.15,0.0,0.589,0.228,0.318,0.145,0.219,0.132,0.496,5.666
2026-11-22,H004,post_monsoon,yes,14.51,0.0,0.518,0.275,0.1,0.182,0.055,0.425,0.237,5.162
2026-11-23,H002,post_monsoon,yes,15.03,0.0,0.487,0.364,0.152,0.252,0.116,0.303,0.342,4.738
2026-11-24,H004,post_monsoon,yes,14.44,0.0,0.536,0.291,0.1,0.022,0.174,0.195,0.391,3.967
2026-11-25,H003,post_monsoon,yes,15.1,0.0,0.616,0.265,0.128,0.161,0.15,0.385,0.36,4.668
2026-11-26,H004,post_monsoon,yes,13.9,0.0,0.519,0.371,0.1,0.134,0.088,0.358,0.333,5.038
2026-11-27,H002,post_monsoon,yes,17.11,0.0,0.498,0.377,0.17,0.196,0.26,0.142,0.386,4.94
2026-11-28,H003,post_monsoon,yes,13.29,0.0,0.559,0.269,0.264,0.21,0.218,0.19,0.458,5.172
2026-11-29,H005,post_monsoon,yes,16.47,0.0,0.58,0.315,0.173,0.174,0.21,0.239,0.504,5.884
2026-11-30,H001,post_monsoon,yes,12.92,0.0,0.649,0.215,0.1,0.17,0.151,0.164,0.353,4.415
2026-12-01,H002,winter,no,17.38,0.0,0.571,0.237,0.218,0.265,0.206,0.442,0.268,5.16
2026-12-02,H002,winter,no,15.36,0.0,0.589,0.309,0.1,0.204,0.236,0.507,0.503,5.135
2026-12-03,H001,winter,no,18.41,0.0,0.593,0.302,0.15,0.183,0.181,0.34,0.242,5.186
2026-12-04,H002,winter,no,20.39,0.0,0.481,0.232,0.474,0.192,0.231,0.473,0.529,5.498
2026-12-05,H004,winter,no,17.35,0.0,0.492,0.25,0.269,0.327,0.144,0.543,0.484,5.534
2026-12-06,H001,winter,no,17.11,0.0,0.485,0.225,0.202,0.194,0.207,0.482,0.499,5.15
2026-12-07,H002,winter,no,15.27,0.0,0.47,0.332,0.1,0.139,0.28,0.444,0.419,4.706
2026-12-08,H005,winter,no,17.04,0.0,0.598,0.162,0.147,0.027,0.286,0.397,0.139,3.993
2026-12-09,H002,winter,no,14.31,0.0,0.567,0.229,0.186,0.065,0.293,0.516,0.246,4.198
2026-12-10,H002,winter,no,15.67,0.0,0.555,0.17,0.141,0.143,0.22,0.356,0.381,4.564
2026-12-11,H004,winter,no,17.95,0.0,0.394,0.329,0.1,0.171,0.202,0.469,0.282,4.277
2026-12-12,H004,winter,no,20.14,0.0,0.673,0.174,0.489,0.136,0.169,0.452,0.318,5.204
2026-12-13,H005,winter,no,23.12,0.0,0.496,0.302,0.429,0.208,0.073,0.54,0.411,5.413
2026-12-14,H001,winter,no,16.33,0.0,0.673,0.415,0.171,0.135,0.106,0.403,0.333,4.808
2026-12-15,H004,winter,no,20.37,0.0,0.463,0.417,0.392,0.107,0.188,0.41,0.228,4.752
2026-12-16,H004,winter,no,17.99,0.0,0.501,0.174,0.247,0.229,0.192,0.351,0.439,5.263
2026-12-17,H001,winter,no,17.2,0.0,0.418,0.321,0.238,0.29,0.299,0.485,0.401,5.306
2026-12-18,H005,winter,no,18.37,0.0,0.572,0.231,0.191,0.091,0.292,0.416,0.325,5.391
2026-12-19,H002,winter,no,17.62,0.0,0.484,0.216,0.1,0.199,0.152,0.381,0.421,4.638
2026-12-20,H003,winter,no,17.72,0.0,0.486,0.292,0.221,0.028,0.257,0.389,0.36,5.132
2026-12-21,H004,winter,no,16.68,0.0,0.468,0.386,0.272,0.062,0.167,0.493,0.483,4.734
2026-12-22,H003,winter,no,14.7,0.0,0.597,0.342,0.1,0.133,0.248,0.362,0.365,4.467
2026-12-23,H002,winter,no,14.41,0.0,0.593,0.25,0.1,0.271,0.256,0.369,0.482,5.639
2026-12-24,H002,winter,no,18.81,0.0,0.659,0.349,0.34,0.118,0.287,0.522,0.163,4.834
2026-12-25,H004,winter,no,16.95,0.0,0.509,0.143,0.131,0.115,0.166,0.437,0.396,3.605
2026-12-26,H001,winter,no,16.31,0.0,0.563,0.247,0.109,0.183,0.271,0.526,0.31,4.919
2026-12-27,H003,winter,no,17.52,0.0,0.473,0.242,0.161,0.183,0.069,0.421,0.264,3.956
2026-12-28,H004,winter,no,19.09,0.0,0.53,0.305,0.248,0.117,0.291,0.45,0.466,4.644
2026-12-29,H005,winter,no,17.86,0.0,0.519,0.286,0.1,0.339,0.198,0.463,0.439,4.653
2026-12-30,H005,winter,no,16.19,0.0,0.578,0.29,0.1,0.159,0.2,0.561,0.149,4.655
2026-12-31,H002,winter,no,19.95,0.0,0.611,0.288,0.307,0.189,0.057,0.554,0.422,4.348
2027-01-01,H001,winter,no,25.16,0.0,0.609,0.302,0.514,0.148,0.173,0.542,0.409,5.797
2027-01-02,H005,winter,no,22.99,0.0,0.499,0.338,0.502,0.215,0.295,0.4,0.278,4.849
2027-01-03,H003,winter,no,23.95,0.0,0.61,0.31,0.595,0.279,0.17,0.371,0.266,5.571
2027-01-04,H003,winter,no,24.48,0.047,0.547,0.28,0.59,0.313,0.25,0.511,0.191,5.546
2027-01-05,H005,winter,no,24.26,0.0,0.531,0.328,0.534,0.119,0.202,0.56,0.316,5.546
2027-01-06,H004,winter,no,23.23,0.0,0.507,0.358,0.407,0.268,0.274,0.543,0.332,5.516
2027-01-07,H003,winter,no,23.2,0.0,0.516,0.261,0.368,0.224,0.213,0.451,0.43,5.491
2027-01-08,H001,winter,no,23.04,0.0,0.655,0.296,0.413,0.258,0.135,0.508,0.377,5.208
2027-01-09,H001,winter,no,19.81,0.0,0.568,0.381,0.329,0.173,0.204,0.51,0.244,5.236
2027-01-10,H003,winter,no,23.4,0.0,0.56,0.223,0.492,0.165,0.312,0.462,0.374,5.731
2027-01-11,H001,winter,no,19.29,0.0,0.534,0.426,0.311,0.255,0.235,0.465,0.325,5.559
2027-01-12,H002,winter,no,20.41,0.0,0.697,0.206,0.297,0.256,0.192,0.458,0.257,5.31
2027-01-13,H004,winter,no,24.61,0.014,0.628,0.276,0.537,0.305,0.358,0.387,0.191,5.575
2027-01-14,H001,winter,no,23.68,0.0,0.507,0.233,0.538,0.196,0.281,0.395,0.412,5.259
2027-01-15,H005,winter,no,24.97,0.048,0.534,0.453,0.559,0.171,0.257,0.394,0.395,5.627
2027-01-16,H003,winter,no,21.46,0.0,0.537,0.265,0.346,0.0,0.222,0.322,0.406,5.053
2027-01-17,H005,winter,no,19.7,0.0,0.559,0.265,0.211,0.051,0.251,0.461,0.277,5.676
2027-01-18,H001,winter,no,21.52,0.0,0.508,0.274,0.282,0.148,0.253,0.447,0.367,4.765
2027-01-19,H003,winter,no,22.2,0.0,0.576,0.307,0.324,0.092,0.047,0.511,0.212,4.512
